record_id,client_public,client_public_label,public_client_allowed,public_case_code,institution_class_label,project_title_public,case_title_public,person_id,role_public,proof_bucket,evidence_layer,evidence_score,proof_public_label_v10,visibility_policy,company_record_allowed,key_personnel_record_allowed,allowed_contexts,canonical_ministry,ministry_family,evaluation_group,primary_theme,theme_buckets_kr,themes_raw,problem_archetypes,institution_classes,function_models,representative_score_base_v7,representative_priority,hero_tags,appeal_triggers,homepage_badges,hide_year_by_default,hide_amount_by_default,hide_previous_company_by_default,public_projection,safe_display_rule_v10,rfp_search_text,safe_claim_templates,guardrail_tags
TR-011,성과관리 A사,성과관리 A사,False,A사,성과관리,성과관리 성과관리·내부평가 수행경험,성과관리 성과관리·내부평가 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",외교부,ODA·국제협력,evaluation_group_unclassified,performance_management,"[""성과관리·내부평가""]","[""performance_management""]","[""performance_kpi_system"", ""performance_management_and_kpi""]","[""public_or_quasi_public_org""]",[],56,strong,"[""central_policy_context"", ""official_personal_PM_proof"", ""performance_accountability_proof"", ""repeat_anchor_client""]","[""accountability_signal"", ""category_fluency"", ""expertise_proof_personal_pm_certificate"", ""measurability_trust"", ""person_level_trust"", ""problem_similarity_bias""]","[""성과관리"", ""외교부"", ""성과관리·내부평가""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",성과관리 A사 성과관리 성과관리·내부평가 수행경험 외교부 ODA·국제협력 evaluation_group_unclassified performance_management 성과관리 성과관리·내부평가 성과관리·내부평가 performance_management performance_kpi_system performance_management_and_kpi public_or_quasi_public_org 성과관리 외교부 성과관리·내부평가 central_policy_context official_personal_PM_proof performance_accountability_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-012,방송통신위원회 A사,방송통신위원회 A사,False,A사,방송통신위원회,방송통신위원회 성과관리·내부평가 수행경험,방송통신위원회 성과관리·내부평가 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",방송통신위원회,방송통신·ICT,central_quasi_government_or_public_agency_group,performance_management,"[""성과관리·내부평가""]","[""performance_management""]","[""general_problem_solving""]","[""industry_promotion_agency""]","[""contents_ip_support"", ""industry_promotion"", ""program_operation"", ""startup_sme_support""]",63,strong,"[""central_policy_context"", ""defense_rd"", ""evaluation_group_sortable"", ""official_personal_PM_proof"", ""performance_accountability_proof""]","[""accountability_signal"", ""buyer_risk_reduction"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""measurability_trust"", ""person_level_trust""]","[""방송통신위원회"", ""산업진흥"", ""성과관리"", ""준정부기관"", ""성과관리·내부평가""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",방송통신위원회 A사 방송통신위원회 성과관리·내부평가 수행경험 방송통신위원회 방송통신·ICT central_quasi_government_or_public_agency_group performance_management 방송통신위원회 성과관리·내부평가 성과관리·내부평가 performance_management general_problem_solving industry_promotion_agency contents_ip_support industry_promotion program_operation startup_sme_support 방송통신위원회 산업진흥 성과관리 준정부기관 성과관리·내부평가 central_policy_context defense_rd evaluation_group_sortable official_personal_PM_proof performance_accountability_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-013,문화체육관광부 A사,문화체육관광부 A사,False,A사,문화체육관광부,문화체육관광부 전략수립 수행경험,문화체육관광부 전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",문화체육관광부,문화·콘텐츠·체육,evaluation_group_unclassified,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy""]","[""private_or_platform_company""]",[],47,supporting,"[""central_policy_context"", ""contents_culture"", ""official_personal_PM_proof""]","[""category_fluency"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias""]","[""문화체육관광부"", ""전략수립""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",문화체육관광부 A사 문화체육관광부 전략수립 수행경험 문화체육관광부 문화·콘텐츠·체육 evaluation_group_unclassified strategy 문화체육관광부 전략수립 전략수립 strategy mid_long_term_strategy private_or_platform_company 문화체육관광부 전략수립 central_policy_context contents_culture official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-014,고용노동부 A사,고용노동부 A사,False,A사,고용노동부,고용노동부 전략수립 수행경험,고용노동부 전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",고용노동부,고용·노동·HRD,evaluation_group_unclassified,strategy,"[""전략수립""]","[""strategy""]","[""portfolio_and_business_model"", ""portfolio_business_model""]","[""public_or_quasi_public_org""]",[],47,supporting,"[""central_policy_context"", ""contents_culture"", ""official_personal_PM_proof""]","[""expertise_proof_personal_pm_certificate"", ""person_level_trust""]","[""고용노동부"", ""전략수립""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",고용노동부 A사 고용노동부 전략수립 수행경험 고용노동부 고용·노동·HRD evaluation_group_unclassified strategy 고용노동부 전략수립 전략수립 strategy portfolio_and_business_model portfolio_business_model public_or_quasi_public_org 고용노동부 전략수립 central_policy_context contents_culture official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-015,성과관리 B사,성과관리 B사,False,B사,성과관리,성과관리 성과관리·내부평가·전략수립 수행경험,성과관리 성과관리·내부평가·전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",해양수산부,해양·항만·해운·환경,central_public_corporation_group,strategy,"[""성과관리·내부평가"", ""전략수립""]","[""performance_management"", ""strategy""]","[""mid_long_term_strategy"", ""performance_kpi_system"", ""performance_management_and_kpi""]","[""policy_finance_guarantee_institution""]","[""credit_support"", ""funding"", ""guarantee"", ""policy_finance""]",95,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""future_policy_or_sensitive_domain"", ""marine_finance_policy"", ""official_personal_PM_proof"", ""performance_accountability_proof"", ""repeat_anchor_client""]","[""accountability_signal"", ""authority_halo"", ""buyer_risk_reduction"", ""category_fluency"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""measurability_trust"", ""person_level_trust"", ""problem_similarity_bias"", ""recognizable_anchor_institution"", ""scarcity_of_domain_experience""]","[""성과관리"", ""전략수립"", ""정책금융·보증"", ""중앙공기업"", ""해양수산부"", ""성과관리·내부평가""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",성과관리 B사 성과관리 성과관리·내부평가·전략수립 수행경험 해양수산부 해양·항만·해운·환경 central_public_corporation_group strategy 성과관리 성과관리·내부평가 성과관리·내부평가 전략수립 performance_management strategy mid_long_term_strategy performance_kpi_system performance_management_and_kpi policy_finance_guarantee_institution credit_support funding guarantee policy_finance 성과관리 전략수립 정책금융·보증 중앙공기업 해양수산부 성과관리·내부평가 central_policy_context evaluation_group_sortable future_policy_or_sensitive_domain marine_finance_policy official_personal_PM_proof performance_accountability_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-016,보건복지부 B사,보건복지부 B사,False,B사,보건복지부,보건복지부 조직진단·조직재설계 수행경험,보건복지부 조직진단·조직재설계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",보건복지부,보건·복지·사회서비스,evaluation_group_unclassified,organization_design,"[""조직진단·조직재설계""]","[""organization_design""]","[""performance_kpi_system"", ""performance_management_and_kpi""]","[""promotion_agency""]",[],57,strong,"[""central_policy_context"", ""health_welfare"", ""official_personal_PM_proof"", ""performance_accountability_proof""]","[""category_fluency"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias""]","[""보건복지부"", ""조직재설계"", ""조직진단·조직재설계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",보건복지부 B사 보건복지부 조직진단·조직재설계 수행경험 보건복지부 보건·복지·사회서비스 evaluation_group_unclassified organization_design 보건복지부 조직진단·조직재설계 조직진단·조직재설계 organization_design performance_kpi_system performance_management_and_kpi promotion_agency 보건복지부 조직재설계 조직진단·조직재설계 central_policy_context health_welfare official_personal_PM_proof performance_accountability_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-017,도시·개발공사 C사,도시·개발공사 C사,False,C사,도시·개발공사,도시·개발공사 전략수립 수행경험,도시·개발공사 전략수립 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",지방자치단체,지방행정·지방공기업·지역정책,local_public_enterprise_or_facility_management_group,strategy,"[""전략수립""]","[""strategy""]","[""mid_long_term_strategy""]","[""urban_development_housing_corporation""]","[""housing"", ""land_development"", ""regional_development"", ""urban_development""]",45,supporting,"[""evaluation_group_sortable"", ""official_personal_PM_proof"", ""urban_development_corporation""]","[""buyer_risk_reduction"", ""category_fluency"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias"", ""scarcity_of_domain_experience""]","[""도시·개발공사"", ""전략수립"", ""지방공기업"", ""지방자치단체""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",도시·개발공사 C사 도시·개발공사 전략수립 수행경험 지방자치단체 지방행정·지방공기업·지역정책 local_public_enterprise_or_facility_management_group strategy 도시·개발공사 전략수립 전략수립 strategy mid_long_term_strategy urban_development_housing_corporation housing land_development regional_development urban_development 도시·개발공사 전략수립 지방공기업 지방자치단체 evaluation_group_sortable official_personal_PM_proof urban_development_corporation,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-018,보수체계 A사,보수체계 A사,False,A사,보수체계,보수체계 직무·HR·보수체계 수행경험,보수체계 직무·HR·보수체계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",해양수산부,해양·항만·해운·환경,central_public_corporation_group,compensation_system,"[""직무·HR·보수체계""]","[""compensation"", ""compensation_system""]","[""job_based_hr_and_compensation""]","[""policy_finance_guarantee_institution""]","[""credit_support"", ""funding"", ""guarantee"", ""policy_finance""]",95,hero,"[""central_policy_context"", ""evaluation_group_sortable"", ""future_policy_or_sensitive_domain"", ""hr_system_proof"", ""marine_finance_policy"", ""official_personal_PM_proof"", ""repeat_anchor_client""]","[""authority_halo"", ""buyer_risk_reduction"", ""domain_specific_confidence"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""recognizable_anchor_institution"", ""scarcity_of_domain_experience""]","[""보수체계"", ""정책금융·보증"", ""중앙공기업"", ""해양수산부"", ""직무·HR·보수체계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",보수체계 A사 보수체계 직무·HR·보수체계 수행경험 해양수산부 해양·항만·해운·환경 central_public_corporation_group compensation_system 보수체계 직무·HR·보수체계 직무·HR·보수체계 compensation compensation_system job_based_hr_and_compensation policy_finance_guarantee_institution credit_support funding guarantee policy_finance 보수체계 정책금융·보증 중앙공기업 해양수산부 직무·HR·보수체계 central_policy_context evaluation_group_sortable future_policy_or_sensitive_domain hr_system_proof marine_finance_policy official_personal_PM_proof repeat_anchor_client,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-019,전략수립 A사,전략수립 A사,False,A사,전략수립,전략수립 전략수립·조직진단·조직재설계 수행경험,전략수립 전략수립·조직진단·조직재설계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",해양수산부,해양·항만·해운·환경,central_quasi_government_or_public_agency_group,strategy,"[""전략수립"", ""조직진단·조직재설계""]","[""organization_design"", ""strategy""]","[""mid_long_term_strategy"", ""organization_diagnosis_redesign""]","[""public_service_corporation_or_quasi_government""]","[""delegated_public_service"", ""public_service_operation""]",70,strong,"[""central_policy_context"", ""evaluation_group_sortable"", ""official_personal_PM_proof"", ""repeat_anchor_client"", ""strategy_to_organization_integrated""]","[""buyer_risk_reduction"", ""category_fluency"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust"", ""problem_similarity_bias"", ""sein_sollen_integrated_design"", ""systemic_problem_solving""]","[""전략수립"", ""조직재설계"", ""준정부기관"", ""해양수산부""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",전략수립 A사 전략수립 전략수립·조직진단·조직재설계 수행경험 해양수산부 해양·항만·해운·환경 central_quasi_government_or_public_agency_group strategy 전략수립 전략수립 전략수립 조직진단·조직재설계 organization_design strategy mid_long_term_strategy organization_diagnosis_redesign public_service_corporation_or_quasi_government delegated_public_service public_service_operation 전략수립 조직재설계 준정부기관 해양수산부 central_policy_context evaluation_group_sortable official_personal_PM_proof repeat_anchor_client strategy_to_organization_integrated,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
TR-020,산업진흥 A사,산업진흥 A사,False,A사,산업진흥,산업진흥 직무·HR·보수체계 수행경험,산업진흥 직무·HR·보수체계 수행경험,kim_jungsung,PM,B_PERSONAL_PM_OFFICIAL_PROOF_NOT_COMPANY_RECORD,L2_KEY_PERSON_PM_OFFICIAL,85,대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능,proposal_key_personnel_and_person_profile,False,True,"[""proposal_key_personnel_record"", ""person_card"", ""methodology_context""]",지방자치단체,지방행정·지방공기업·지역정책,central_quasi_government_or_public_agency_group,hr_system,"[""직무·HR·보수체계""]","[""hr_system""]","[""compensation_system"", ""job_based_hr_and_compensation""]","[""industry_promotion_agency""]","[""contents_ip_support"", ""industry_promotion"", ""program_operation"", ""startup_sme_support""]",40,supporting,"[""evaluation_group_sortable"", ""hr_system_proof"", ""official_personal_PM_proof""]","[""buyer_risk_reduction"", ""evaluation_group_similarity"", ""expertise_proof_personal_pm_certificate"", ""person_level_trust""]","[""산업진흥"", ""인사관리"", ""준정부기관"", ""지방자치단체"", ""직무·HR·보수체계""]",True,True,True,True,"public_safe_projection; hide raw institution, date, amount, prior firm; avoid causal impact claims",산업진흥 A사 산업진흥 직무·HR·보수체계 수행경험 지방자치단체 지방행정·지방공기업·지역정책 central_quasi_government_or_public_agency_group hr_system 산업진흥 직무·HR·보수체계 직무·HR·보수체계 hr_system compensation_system job_based_hr_and_compensation industry_promotion_agency contents_ip_support industry_promotion program_operation startup_sme_support 산업진흥 인사관리 준정부기관 지방자치단체 직무·HR·보수체계 evaluation_group_sortable hr_system_proof official_personal_PM_proof,"{""homepage"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""proposal"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능"", ""person_card"": ""대표 컨설턴트 PM 수행경험/ 개인 실적증명 가능""}","[""public-safe"", ""masked-client"", ""evidence-layered""]"
